id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
81030,0.966823,tcp,-,FIN,10,8,2516,354,17.583364,254,252,18741.79688,2565.102539,2,1,101.793889,126.320711,6616.508373,181.019672,255,2217783211,2928084486,255,0.117387,0.082572,0.034815,252,44,0,0,3,1,3,3,3,3,0,0,0,3,3,0,Normal,0
81031,0.966823,tcp,-,FIN,10,8,2516,354,17.583364,254,252,18741.79688,2565.102539,2,1,101.793889,126.320711,6616.508373,181.019672,255,2217783211,2928084486,255,0.117387,0.082572,0.034815,252,44,0,0,3,1,3,3,3,3,0,0,0,3,3,0,Normal,0
81032,0.822142,tcp,-,FIN,10,8,2516,354,20.677693,254,252,22039.98828,3016.510498,2,1,87.966889,97.064711,4968.667603,168.21175,255,4214459573,2301802265,255,0.226249,0.142688,0.083561,252,44,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Normal,0
81033,1.254982,tcp,-,FIN,10,8,2516,354,13.546011,254,252,14438.4541,1976.124023,2,1,134.626,170.049578,9968.168028,236.223312,255,3626923650,3641290290,255,0.14185,0.064625,0.077225,252,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
81034,0.736215,tcp,-,FIN,10,8,2516,354,23.091081,254,252,24612.375,3368.581299,2,1,78.423778,92.841711,4838.433744,146.674172,255,957453017,279418974,255,0.139178,0.086316,0.052862,252,44,0,0,2,1,2,1,1,2,0,0,0,1,2,0,Normal,0
81035,0.706612,tcp,-,FIN,10,8,2516,354,24.058465,254,252,25643.49414,3509.705566,2,1,76.750333,90.798,4522.440939,161.203578,255,2998000241,1215095687,255,0.142509,0.071025,0.071484,252,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
81036,0.960025,tcp,-,FIN,10,8,2516,354,17.707872,254,252,18874.50781,2583.266113,2,1,102.390444,121.289859,5546.13007,211.735781,255,1620228481,2582973279,255,0.174094,0.110986,0.063108,252,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
81037,0.854327,tcp,-,FIN,10,8,2516,354,19.898703,254,252,21209.67578,2902.869629,2,1,94.816333,113.714859,5077.233412,212.207313,255,3153387900,2931489351,255,0.164465,0.058314,0.106151,252,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
81038,0.938428,tcp,-,FIN,10,8,2516,354,18.115402,254,252,19308.88672,2642.717529,2,1,101.779667,116.169711,5535.771543,240.974844,255,951922222,321401595,255,0.237918,0.125235,0.112683,252,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
81039,0.363559,tcp,-,FIN,10,6,2516,268,41.258777,254,252,49840.60156,4929.04834,2,1,34.284778,58.883199,1850.596023,73.31893,255,1124581914,3479121104,255,0.126263,0.06914,0.057123,252,45,0,0,2,1,2,2,2,2,0,0,0,2,2,0,Normal,0
81040,0.363559,tcp,-,FIN,10,6,2516,268,41.258777,254,252,49840.60156,4929.04834,2,1,34.284778,58.883199,1850.596023,73.31893,255,1124581914,3479121104,255,0.126263,0.06914,0.057123,252,45,0,0,2,1,2,2,2,2,0,0,0,2,2,0,Normal,0
81041,0.535311,tcp,http,FIN,10,8,814,1346,31.757241,62,252,10954.37988,17604.7207,2,2,59.443222,69.474,3269.261799,92.812625,255,2726245316,1041913220,255,0.106837,0.048988,0.057849,81,168,1,266,2,1,1,1,1,2,0,0,1,2,2,0,Normal,0
81042,0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.724,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
81043,0.74503,tcp,http,FIN,10,10,810,1422,25.502329,62,252,7827.873047,13744.41309,2,2,82.781111,73.231336,5290.202904,102.616656,255,3606185988,706702979,255,0.117762,0.085229,0.032533,81,142,1,261,4,1,1,1,1,4,0,0,1,1,4,0,Normal,0
81044,0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.712,0,10.954517,0,0,0,0,0,0,0,0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
81045,0.636418,tcp,http,FIN,10,10,822,1150,29.854593,62,252,9302.0625,13010.31738,2,2,70.713111,64.545109,4500.514325,126.157531,255,1460516019,3247790243,255,0.117793,0.054795,0.062998,82,115,1,124,4,1,2,2,1,4,0,0,1,2,4,0,Normal,0
81046,0.628253,tcp,http,FIN,10,8,820,1170,27.059163,62,252,9397.488281,13039.33301,2,2,69.805889,74.292,3421.82495,107.90968,255,3732163650,1368499070,255,0.195014,0.107525,0.087489,82,146,1,177,4,1,2,2,1,4,0,0,1,2,4,0,Normal,0
81047,57.723591,tcp,http,FIN,20,16,1658,2408,0.606338,62,252,218.420227,312.939636,6,5,3038.083632,3844.460833,410689.3275,463199.2401,255,3889986530,2033235243,255,0.0938,0.055966,0.037834,83,151,1,133,3,1,1,1,1,3,0,0,2,1,3,0,Normal,0
81048,57.723591,tcp,http,FIN,20,16,1658,2408,0.606338,62,252,218.420227,312.939636,6,5,3038.083632,3844.460833,410689.3275,463199.2401,255,3889986530,2033235243,255,0.0938,0.055966,0.037834,83,151,1,133,4,1,1,1,1,4,0,0,2,1,4,0,Normal,0
81049,0.830953,tcp,http,FIN,10,8,804,1092,20.458437,62,252,6970.310059,9203.889648,2,2,92.328111,100.03443,4752.926556,172.277625,255,2156627956,1384924446,255,0.236179,0.129415,0.106764,80,137,1,139,3,1,1,1,1,3,0,0,1,1,3,0,Normal,0
81050,0.383095,tcp,http,FIN,10,8,836,1092,44.375416,62,252,15724.55957,19963.7168,2,2,42.566111,39.025145,2140.186979,64.111812,255,2953172974,3271485988,255,0.104734,0.072518,0.032216,84,137,1,139,3,1,1,1,1,3,0,0,1,1,3,0,Normal,0
81051,0.585891,tcp,http,FIN,10,8,806,1080,29.015636,62,252,9913.106445,12903.42383,2,2,65.099,70.651711,3152.035874,95.906109,255,4035480516,2259489267,255,0.141341,0.090475,0.050866,81,135,1,133,5,1,2,2,1,4,0,0,1,2,4,0,Normal,0
81052,0.559873,tcp,http,FIN,10,8,820,1130,30.36403,62,252,10545.24902,14131.77637,2,2,62.208111,69.616141,3600.417687,100.651883,255,662313891,3651239484,255,0.106134,0.059521,0.046613,82,141,1,157,5,1,2,2,1,4,0,0,1,2,4,0,Normal,0
81053,0.44114,tcp,http,FIN,10,8,840,1250,38.536519,62,252,13709.93359,19839.50781,2,2,49.015556,48.079715,2478.665944,59.11391,255,3866359705,2278404482,255,0.111557,0.067955,0.043602,84,156,1,217,5,1,1,2,1,4,0,0,1,2,4,0,Normal,0
81054,0.702084,tcp,http,FIN,10,8,830,1232,24.213627,62,252,8511.801758,12283.43066,2,2,78.009333,87.976,4050.512073,153.817391,255,1570274723,1076105753,255,0.124979,0.052322,0.072657,83,154,1,208,5,1,1,1,1,4,0,0,1,1,4,0,Normal,0
81055,0.445139,tcp,http,FIN,10,8,824,1070,38.190319,62,252,13335.16113,16839.68359,2,2,49.459889,55.156715,2532.807679,70.893687,255,3566568330,1203553828,255,0.095598,0.035587,0.060011,82,134,1,127,5,1,4,4,2,4,0,0,4,4,4,0,Normal,0
81056,1.368762,tcp,http,FIN,10,10,820,1164,13.881157,62,252,4313.386719,6125.243164,2,2,152.084667,135.842219,10246.63918,206.755484,255,132700348,2069763352,255,0.214218,0.144974,0.069244,82,116,1,131,5,1,4,4,2,4,0,0,4,4,4,0,Normal,0
81057,1.368762,tcp,http,FIN,10,10,820,1164,13.881157,62,252,4313.386719,6125.243164,2,2,152.084667,135.842219,10246.63918,206.755484,255,132700348,2069763352,255,0.214218,0.144974,0.069244,82,116,1,131,5,1,4,4,2,4,0,0,4,4,4,0,Normal,0
81058,0.445139,tcp,http,FIN,10,8,824,1070,38.190319,62,252,13335.16113,16839.68359,2,2,49.459889,55.156715,2532.807679,70.893687,255,3566568330,1203553828,255,0.095598,0.035587,0.060011,82,134,1,127,5,1,4,4,2,4,0,0,4,4,4,0,Normal,0
81059,0.792824,tcp,http,FIN,10,8,840,1088,21.442339,62,252,7628.427246,9606.167969,2,2,88.091556,96.600859,4576.529755,142.387141,255,3719396875,1708993874,255,0.249603,0.115872,0.133731,84,136,1,137,6,1,1,1,1,6,0,0,1,1,6,0,Normal,0
81060,0.409089,tcp,http,FIN,10,8,802,1170,41.55575,62,252,14119.17676,20024.98242,2,2,45.454333,48.54043,2217.58239,67.10843,255,790395398,4065948248,255,0.088431,0.054391,0.03404,80,146,1,178,6,1,4,4,4,6,0,0,16,4,6,0,Normal,0
81061,0.409089,tcp,http,FIN,10,8,802,1170,41.55575,62,252,14119.17676,20024.98242,2,2,45.454333,48.54043,2217.58239,67.10843,255,790395398,4065948248,255,0.088431,0.054391,0.03404,80,146,1,178,6,1,4,4,4,6,0,0,16,4,6,0,Normal,0
81062,0.409089,tcp,http,FIN,10,8,802,1170,41.55575,62,252,14119.17676,20024.98242,2,2,45.454333,48.54043,2217.58239,67.10843,255,790395398,4065948248,255,0.088431,0.054391,0.03404,80,146,1,178,6,1,4,4,4,6,0,0,16,4,6,0,Normal,0
81063,0.409089,tcp,http,FIN,10,8,802,1170,41.55575,62,252,14119.17676,20024.98242,2,2,45.454333,48.54043,2217.58239,67.10843,255,790395398,4065948248,255,0.088431,0.054391,0.03404,80,146,1,178,6,1,4,4,4,6,0,0,16,4,6,0,Normal,0
81064,0.99046,tcp,http,FIN,10,8,828,1100,17.163742,62,252,6025.483398,7778.204102,2,2,110.051111,124.47743,5779.88594,203.778172,255,3619801961,799862908,255,0.193169,0.118317,0.074852,83,138,1,142,6,1,1,1,1,6,0,0,1,1,6,0,Normal,0
81065,1.198161,tcp,http,FIN,10,8,824,1078,14.18841,62,252,4954.259277,6302.992676,2,2,128.710778,160.747281,7493.244546,283.276187,255,79149789,3097276962,255,0.136349,0.072926,0.063423,82,135,1,132,4,1,1,1,1,4,0,0,1,1,4,0,Normal,0
81066,0.577823,tcp,http,FIN,10,8,822,1310,29.420775,62,252,10245.35254,15880.2959,2,2,64.202556,71.344,3146.070227,101.202711,255,3964224546,3807319955,255,0.090466,0.04616,0.044306,82,164,1,248,4,1,3,3,3,4,0,0,9,3,4,0,Normal,0
81067,0.577823,tcp,http,FIN,10,8,822,1310,29.420775,62,252,10245.35254,15880.2959,2,2,64.202556,71.344,3146.070227,101.202711,255,3964224546,3807319955,255,0.090466,0.04616,0.044306,82,164,1,248,4,1,3,3,3,4,0,0,9,3,4,0,Normal,0
81068,0.577823,tcp,http,FIN,10,8,822,1310,29.420775,62,252,10245.35254,15880.2959,2,2,64.202556,71.344,3146.070227,101.202711,255,3964224546,3807319955,255,0.090466,0.04616,0.044306,82,164,1,248,4,1,3,3,3,4,0,0,9,3,4,0,Normal,0
81069,0.496081,tcp,http,FIN,10,8,822,1164,34.268598,62,252,11933.53516,16432.80078,2,2,55.120111,55.43657,2884.93841,83.949945,255,454092704,1692339758,255,0.111106,0.071979,0.039127,82,146,1,174,3,1,1,1,1,3,0,0,1,1,3,0,Normal,0
81070,0.728008,tcp,http,FIN,10,10,806,1182,26.098615,62,252,7977.93457,11692.17969,2,2,80.889778,68.848891,5373.40152,114.635367,255,3689806442,3936015785,255,0.134423,0.079715,0.054708,81,118,1,141,3,1,2,2,1,3,0,0,1,2,3,0,Normal,0
81071,0.744396,tcp,http,FIN,10,10,834,1248,25.52405,62,252,8070.973145,12079.59277,2,2,82.710667,74.358336,5473.691289,122.426383,255,203435081,1683433562,255,0.124537,0.060382,0.064155,83,125,1,173,3,1,2,2,1,3,0,0,1,2,3,0,Normal,0
81072,0.601408,tcp,http,FIN,10,8,810,1072,28.267,62,252,9697.244141,12477.38672,2,2,66.823111,75.617,3423.381575,134.695594,255,3053310003,1446427183,255,0.128824,0.044909,0.083915,81,134,1,128,6,1,1,1,1,6,0,0,1,1,6,0,Normal,0
81073,0.697857,tcp,http,FIN,10,8,832,1212,24.360291,62,252,8586.286133,12162.9502,2,2,77.525111,86.027141,4064.279814,125.475828,255,3923169257,1218095444,255,0.170445,0.095657,0.074788,83,152,1,199,6,1,3,3,3,6,0,0,9,3,6,0,Normal,0
81074,0.697857,tcp,http,FIN,10,8,832,1212,24.360291,62,252,8586.286133,12162.9502,2,2,77.525111,86.027141,4064.279814,125.475828,255,3923169257,1218095444,255,0.170445,0.095657,0.074788,83,152,1,199,6,1,3,3,3,6,0,0,9,3,6,0,Normal,0
81075,0.697857,tcp,http,FIN,10,8,832,1212,24.360291,62,252,8586.286133,12162.9502,2,2,77.525111,86.027141,4064.279814,125.475828,255,3923169257,1218095444,255,0.170445,0.095657,0.074788,83,152,1,199,6,1,3,3,3,6,0,0,9,3,6,0,Normal,0
81076,0.569044,tcp,http,FIN,10,8,810,1156,29.874667,62,252,10248.76856,14227.37109,2,2,63.227111,71.648859,3136.877013,122.499625,255,1918188235,2703353972,255,0.110548,0.042813,0.067735,81,145,1,171,6,1,2,2,2,6,0,0,4,2,6,0,Normal,0
81077,0.569044,tcp,http,FIN,10,8,810,1156,29.874667,62,252,10248.76856,14227.37109,2,2,63.227111,71.648859,3136.877013,122.499625,255,1918188235,2703353972,255,0.110548,0.042813,0.067735,81,145,1,171,6,1,2,2,2,6,0,0,4,2,6,0,Normal,0
81078,1.898797,tcp,http,FIN,12,10,914,1246,11.059634,62,252,3530.656494,4727.203613,2,2,172.617903,190.598219,12387.13145,290.236344,255,3314611425,1582141915,255,0.606397,0.182369,0.424028,76,125,1,173,2,1,1,1,1,2,0,0,1,1,2,0,Normal,0
81079,0.619219,tcp,http,FIN,10,8,840,1124,27.453938,62,252,9767.141602,12712.78809,2,2,68.802111,65.241145,3480.698154,94.170563,255,3084927319,1487768577,255,0.178531,0.135921,0.04261,84,141,1,155,2,1,1,1,1,2,0,0,1,1,2,0,Normal,0
81080,0.353788,tcp,http,FIN,10,8,820,1206,48.051377,62,252,16687.96094,23878.70703,2,2,39.309778,41.334715,1988.593818,56.267914,255,2734458079,3689335868,255,0.084253,0.05248,0.031773,82,151,1,195,5,1,1,1,1,5,0,0,1,1,5,0,Normal,0
81081,0.56473,tcp,http,FIN,10,8,802,1068,30.102882,62,252,10227.89648,13245.26758,2,2,62.747778,66.652289,3128.218602,118.985781,255,2207281206,4137044677,255,0.184124,0.086027,0.098097,80,134,1,127,5,1,1,1,1,5,0,0,1,1,5,0,Normal,0
81082,0.654292,tcp,http,FIN,10,8,828,1090,25.982284,62,252,9121.30957,11664.5166,2,2,7251.1931,9062.592,718548.6597,23767.782,255,2687601613,739598901,255,0.19163,0.073651,0.117979,83,136,1,138,5,1,3,3,2,5,0,0,4,3,5,0,Normal,0
81083,0.654292,tcp,http,FIN,10,8,828,1090,25.982284,62,252,9121.30957,11664.5166,2,2,7251.1931,9062.592,718548.6597,23767.782,255,2687601613,739598901,255,0.19163,0.073651,0.117979,83,136,1,138,5,1,3,3,2,5,0,0,4,3,5,0,Normal,0
81084,0.46547,tcp,http,FIN,10,8,804,1074,36.522226,62,252,12443.33691,16155.71387,2,2,51.718889,56.656855,2605.725009,74.631203,255,2541725509,3651466977,255,0.105302,0.041937,0.063365,80,134,1,130,5,1,3,3,1,5,0,0,1,3,5,0,Normal,0
81085,0.468258,tcp,http,FIN,10,8,808,1082,36.304773,62,252,12437.58789,16179.11523,2,2,52.028667,48.21257,2566.070382,82.167367,255,3406085426,653469620,255,0.152116,0.112913,0.039203,81,135,1,134,4,1,3,3,2,4,0,0,4,3,4,0,Normal,0
81086,0.468258,tcp,http,FIN,10,8,808,1082,36.304773,62,252,12437.58789,16179.11523,2,2,52.028667,48.21257,2566.070382,82.167367,255,3406085426,653469620,255,0.152116,0.112913,0.039203,81,135,1,134,4,1,3,3,2,4,0,0,4,3,4,0,Normal,0
81087,0.997467,tcp,http,FIN,10,10,802,1174,19.04825,62,252,5790.667969,8477.473633,2,2,110.829667,101.444336,7649.183462,147.716875,255,7000432,3938147371,255,0.147504,0.070753,0.076751,80,117,1,136,4,1,3,3,1,4,0,0,1,3,4,0,Normal,0
81088,0.585368,tcp,http,FIN,10,8,806,1086,29.041561,62,252,9921.963867,12996.95313,2,2,65.040889,66.59143,3240.377543,107.229805,255,934219068,1483307336,255,0.202481,0.118309,0.084172,81,136,1,136,2,1,1,1,1,2,0,0,1,1,2,0,Normal,0
81089,0.551819,tcp,http,FIN,10,8,808,1090,30.807202,62,252,10554.18457,13830.62109,2,2,61.313222,70.67743,3230.076374,103.348969,255,4112245851,1131585524,255,0.171569,0.05639,0.115179,81,136,1,138,4,1,1,1,1,4,0,0,1,1,4,0,Normal,0
81090,0.921764,tcp,http,FIN,12,8,890,1162,20.612651,62,252,7082.072754,8826.553711,2,2,83.796724,114.85457,4913.978744,175.985,255,893221025,3133513983,255,0.122834,0.085083,0.037751,74,145,1,174,2,1,1,1,1,2,0,0,1,1,2,0,Normal,0
81091,1.040807,tcp,http,FIN,10,8,806,1126,16.33348,62,252,5580.285156,7578.734375,2,2,115.645222,118.336711,7299.777074,263.186656,255,1361080315,2910555567,255,0.254215,0.18309,0.071125,81,141,1,156,2,1,1,1,1,2,0,0,1,1,2,0,Normal,0
81092,0.730264,tcp,http,FIN,10,8,806,1292,23.279252,62,252,7953.288086,12390.04004,2,2,81.140444,87.244711,4445.558799,138.15225,255,3148413309,3521105396,255,0.209892,0.118736,0.091156,81,162,1,239,2,1,1,1,1,2,0,0,1,1,2,0,Normal,0
81093,0.681674,tcp,http,FIN,10,8,808,1338,24.938607,62,252,8543.672852,13742.63965,2,2,75.741556,80.423141,3809.109073,131.557312,255,2527577919,1575455541,255,0.188328,0.118209,0.070119,81,167,1,261,6,1,1,1,1,6,0,0,1,2,7,0,Normal,0
81094,0.625511,tcp,http,FIN,10,8,808,1252,27.17778,62,252,9310.788086,14017.33984,2,2,69.501222,72.214289,3467.783314,121.558008,255,1984268931,2332969061,255,0.17987,0.097824,0.082046,81,157,1,219,6,1,2,1,1,6,0,0,1,1,7,0,Normal,0
81095,0.952771,tcp,http,FIN,10,10,834,1260,19.941833,62,252,6305.817383,9521.700195,2,2,105.863444,96.664445,6125.000466,158.219516,255,1948334661,1554172937,255,0.142704,0.058669,0.084035,83,126,1,180,6,1,4,4,1,6,0,0,1,4,7,0,Normal,0
81096,0.846253,tcp,http,FIN,10,10,830,1224,22.451915,62,252,7061.718262,10417.68848,2,2,94.028111,78.771219,5944.311278,107.397531,255,478414132,3402804778,255,0.123276,0.081446,0.04183,83,122,1,162,3,1,1,1,1,4,0,0,1,2,3,0,Normal,0
81097,0.665972,tcp,http,FIN,10,8,830,1244,25.526599,62,252,8973.350586,13081.63086,2,2,73.843667,83.32043,3658.936752,129.782062,255,4027126411,3942253852,255,0.158959,0.082726,0.076233,83,156,1,215,3,1,3,2,2,4,0,0,4,3,3,0,Normal,0
81098,0.665972,tcp,http,FIN,10,8,830,1244,25.526599,62,252,8973.350586,13081.63086,2,2,73.843667,83.32043,3658.936752,129.782062,255,4027126411,3942253852,255,0.158959,0.082726,0.076233,83,156,1,215,3,1,3,2,2,4,0,0,4,3,3,0,Normal,0
81099,0.620451,tcp,http,FIN,10,8,838,1092,27.399425,62,252,9734.854492,12326.51758,2,2,68.939,76.457141,3514.114582,132.194484,255,2515447107,2007487300,255,0.135609,0.085128,0.050481,84,137,1,139,3,1,1,1,1,3,0,0,1,1,3,0,Normal,0
81100,0.87174,tcp,http,FIN,10,8,802,1332,19.501228,62,252,6625.829102,10700.43848,2,2,96.782111,116.612141,5350.033754,216.364891,255,3275692534,3613773523,255,0.135528,0.055449,0.080079,80,167,1,258,3,1,1,1,1,3,0,0,1,1,3,0,Normal,0
81101,0.838494,tcp,http,FIN,10,8,818,1112,20.274444,62,252,7031.654297,9283.310547,2,2,93.166,101.711289,4804.294588,165.759641,255,574081971,54430931,255,0.139773,0.097834,0.041939,82,139,1,149,3,1,1,1,1,3,0,0,1,1,3,0,Normal,0
81102,0.710639,tcp,http,FIN,10,8,826,1192,23.922132,62,252,8375.560547,11741.54492,2,2,78.959889,79.61057,4182.794961,121.117055,255,1496555033,2194216837,255,0.189969,0.121053,0.068916,83,149,1,189,11,1,2,2,2,11,0,0,4,2,11,0,Normal,0
81103,0.710639,tcp,http,FIN,10,8,826,1192,23.922132,62,252,8375.560547,11741.54492,2,2,78.959889,79.61057,4182.794961,121.117055,255,1496555033,2194216837,255,0.189969,0.121053,0.068916,83,149,1,189,11,1,2,2,2,11,0,0,4,2,11,0,Normal,0
81104,0.965878,tcp,http,FIN,12,8,888,1330,19.671221,62,252,6742.052246,9640.96875,2,2,87.807089,123.78643,4647.377234,168.619063,255,2669750445,2187712913,255,0.167821,0.071355,0.096466,74,166,1,258,4,1,1,2,1,3,0,0,1,2,4,0,Normal,0
81105,0.78786,tcp,http,FIN,10,8,806,1248,21.577438,62,252,7371.868164,11088.26465,2,2,87.54,98.808,4280.623623,156.376781,255,1484243761,2246309267,255,0.176844,0.067922,0.108922,81,156,1,217,4,1,2,1,1,3,0,0,1,1,4,0,Normal,0
81106,0.842918,tcp,http,FIN,10,10,802,1150,22.540746,62,252,6852.386719,9823.019531,2,2,93.657556,85.167781,5507.748079,120.191859,255,398878374,146512831,255,0.158208,0.075728,0.08248,80,115,1,124,4,1,2,2,1,4,0,0,1,2,4,0,Normal,0
81107,0.642205,tcp,http,FIN,10,10,812,1434,29.585568,62,252,9106.126953,16082.0918,2,2,71.356111,64.351332,4446.177347,113.614203,255,4143484892,991796876,255,0.126553,0.062368,0.064185,81,143,1,267,4,1,2,2,1,4,0,0,1,2,4,0,Normal,0
81108,0.775161,tcp,http,FIN,10,10,814,1150,24.511036,62,252,7564.879883,10681.65137,2,2,86.129,73.966219,5368.899234,111.409609,255,3739677086,880697793,255,0.124334,0.05946,0.064874,81,115,1,125,4,1,2,1,1,4,0,0,1,1,4,0,Normal,0
81109,0.78684,tcp,http,FIN,10,10,812,1220,24.147221,62,252,7432.260254,11163.6416,2,2,87.426667,76.699336,5266.770354,115.027297,255,987930354,2599810532,255,0.106363,0.04201,0.064353,81,122,1,160,4,1,1,1,1,4,0,0,1,1,4,0,Normal,0
81110,0.821326,tcp,http,FIN,10,8,810,1312,20.698236,62,252,7100.712402,11181.91797,2,2,91.149,108.484859,4514.153565,164.291063,255,3905532475,2330507560,255,0.138565,0.061924,0.076641,81,164,1,249,4,1,2,2,2,4,0,0,4,2,4,0,Normal,0
81111,0.821326,tcp,http,FIN,10,8,810,1312,20.698236,62,252,7100.712402,11181.91797,2,2,91.149,108.484859,4514.153565,164.291063,255,3905532475,2330507560,255,0.138565,0.061924,0.076641,81,164,1,249,4,1,2,2,2,4,0,0,4,2,4,0,Normal,0
81112,0.720036,tcp,http,FIN,10,8,824,1306,23.609932,62,252,8244.032227,12699.36523,2,2,79.878667,85.549289,3909.501864,119.069109,255,2156150528,830235005,255,0.200586,0.12119,0.079396,82,163,1,246,4,1,1,1,1,4,0,0,1,1,4,0,Normal,0
81113,0.994412,tcp,http,FIN,10,8,816,1098,17.09553,62,252,5913.041992,7731.202148,2,2,110.490222,128.75043,6170.018674,216.998344,255,3145268582,538637711,255,0.152631,0.092366,0.060265,82,137,1,142,1,1,1,1,1,1,0,0,1,1,1,0,Normal,0
81114,0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.72,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
81115,0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.72,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
81116,0.438727,tcp,http,FIN,10,8,840,1298,38.748471,62,252,13785.33789,20714.47656,2,2,48.747444,56.088145,2509.628166,70.972008,255,813115627,2537304357,255,0.108978,0.045045,0.063933,84,162,1,241,4,1,3,3,3,4,0,0,9,3,4,0,Normal,0
81117,0.438727,tcp,http,FIN,10,8,840,1298,38.748471,62,252,13785.33789,20714.47656,2,2,48.747444,56.088145,2509.628166,70.972008,255,813115627,2537304357,255,0.108978,0.045045,0.063933,84,162,1,241,4,1,3,3,3,4,0,0,9,3,4,0,Normal,0
81118,0.438727,tcp,http,FIN,10,8,840,1298,38.748471,62,252,13785.33789,20714.47656,2,2,48.747444,56.088145,2509.628166,70.972008,255,813115627,2537304357,255,0.108978,0.045045,0.063933,84,162,1,241,4,1,3,3,3,4,0,0,9,3,4,0,Normal,0
81119,0.52555,tcp,http,FIN,10,8,818,1092,32.347064,62,252,11218.72266,14552.37305,2,2,58.394444,64.051145,3293.621227,96.497203,255,1204618183,948143422,255,0.109086,0.048634,0.060452,82,137,1,139,4,1,1,1,1,4,0,0,1,1,4,0,Normal,0
81120,0.410269,tcp,http,FIN,10,8,816,1322,41.436229,62,252,14332.06055,22560.80859,2,2,45.585444,44.425285,2210.770122,72.278859,255,2963700774,3898779491,255,0.090992,0.048539,0.042453,82,165,1,253,3,1,2,2,1,3,0,0,1,2,3,0,Normal,0
81121,0.651448,tcp,http,FIN,10,8,830,1130,26.095712,62,252,9173.410156,12145.25195,2,2,72.383111,80.68757,4535.952005,118.316117,255,3077085496,900546566,255,0.100004,0.060731,0.039273,83,141,1,158,3,1,2,2,1,3,0,0,1,2,3,0,Normal,0
81122,0.573217,tcp,http,FIN,10,8,814,1248,29.657182,62,252,10229.9834,15240.30273,2,2,63.690778,59.270145,3302.556673,97.266563,255,3264854310,600617148,255,0.212485,0.13747,0.075015,81,156,1,217,3,1,1,1,1,3,0,0,1,2,3,0,Normal,0
81123,0.867357,tcp,http,FIN,10,8,830,1076,19.599772,62,252,6889.896484,8688.463867,2,2,96.373,108.15343,6044.357772,218.36875,255,4077112518,4060061548,255,0.156706,0.088955,0.067751,83,135,1,131,2,1,1,1,1,2,0,0,1,1,2,0,Normal,0
81124,0.41435,tcp,http,FIN,10,8,822,1072,41.028116,62,252,14287.43848,18110.29297,2,2,46.038889,43.156855,2552.946299,71.253914,255,2775135553,1482180920,255,0.182556,0.111543,0.071013,82,134,1,129,2,1,1,1,1,2,0,0,1,2,2,0,Normal,0
81125,0.418722,tcp,http,FIN,10,8,822,1278,40.599729,62,252,14138.25879,21379.33984,2,2,46.524667,54.585855,2362.667301,77.204102,255,3941439030,1286267230,255,0.08572,0.035874,0.049846,82,160,1,232,4,1,2,2,1,4,0,0,1,2,4,0,Normal,0
81126,0.618329,tcp,http,FIN,10,8,814,1208,27.493455,62,252,9483.625,13675.56738,2,2,68.703222,74.105289,3497.276969,129.227945,255,3738622793,1429016963,255,0.154379,0.06706,0.087319,81,151,1,196,4,1,2,2,1,4,0,0,1,2,4,0,Normal,0
81127,0.475524,tcp,http,FIN,10,8,830,1260,35.750035,62,252,12567.18848,18556.37109,2,2,52.836,53.466145,2704.724612,96.775898,255,3568362341,3368305019,255,0.14572,0.081596,0.064124,83,158,1,223,4,1,2,2,1,4,0,0,1,2,4,0,Normal,0
81128,0.624758,tcp,http,FIN,10,8,808,1078,27.210536,62,252,9322.009766,12087.87988,2,2,69.417556,75.962141,4136.903223,131.986922,255,3234920797,1606444222,255,0.142303,0.081912,0.060391,81,135,1,132,6,1,3,3,3,6,0,0,9,3,6,0,Normal,0
